'PriemData','pData','Laikas','Pradzia','Pabaiga','Organizacija','avAprasymas','avPranesta','IskvietimoVieta','Darbai','Medziagos','SumaSuPVM'
2017-06-06,'17.06.06','07:20','07:35','08:40','Nëra sutarties','Uþsikimðo kanalizacija',,'Laisvës  pr. 125','1.5. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra. Pravalos dangèio nuëmimas. Bendro stovo vamzdþiø valymas elektrine freza, kai skersmuo iki 150 mm., ilgis daugiau kaip 10 m.. Pravalos dangèio uþdëjimas. Nuotekø nutekëjimo patikrinimas vandens srove. ','',40.329299999999994
2017-06-06,'17.06.06','09:15','10:00','10:40','DNSB Þirmûnø g. 133, 826/16','Uþsikimðo lietaus kanalizacija',,'Þirmûnø 133','1.5. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra. Pravalos dangèio nuëmimas. Bendro lietaus stovo vamzdþiø valymas elektrine freza, kai skersmuo iki 150 mm., ilgis daugiau kaip 10 m.. Pravalos dangèio uþdëjimas. Nuotekø nutekëjimo patikrinimas vandens srove. ','',40.317200000000006
2017-06-06,'17.06.06','10:00','11:00','12:20','Nëra sutarties, 0','Uþsikimðo kanalizacija',,'Sierakausko 15A','1.5. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra. Pravalos dangèio nuëmimas. Bendro stovo vamzdþiø valymas elektrine freza, kai skersmuo iki 150 mm., ilgis daugiau kaip 10 m.. Pravalos dangèio uþdëjimas. Nuotekø nutekëjimo patikrinimas vandens srove. ','',40.329299999999994
2017-06-06,'17.06.06','11:50','12:00','12:30','UAB "Domus Service", _','Nëra elektros',,'Jogailos 7','1.10. Avarinio ekipaþo atvykimas pagal iðkvietimà. Avarinës situacijos patikrinimas ir avarijos pobûdþio nustatymas. Srovës  ir átampos parametrø matavimas atskiruose fazëse bei kontaktø patikrinimas. Nustatyta, kad boileris veikia.','',15.6937
2017-06-06,'17.06.06','12:00','12:25','13:05','Nëra sutarties','Uþsikimðo kanalizacija',,'Ðevèenkos 16A','1.5. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra. Pravalos dangèio nuëmimas. Bendro stovo vamzdþiø valymas elektrine freza, kai skersmuo iki 150 mm., ilgis daugiau kaip 10 m.. Pravalos dangèio uþdëjimas. Nuotekø nutekëjimo patikrinimas vandens srove. ','',40.317200000000006
2017-06-06,'17.06.06','12:00','13:20','13:45','225-oji DNSB  "Juna", _','Uþsikimðo kanalizacija',,'Taikos 186','1.5. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra. Pravalos dangèio nuëmimas. Bendro stovo vamzdþiø valymas elektrine freza, kai skersmuo iki 150 mm., ilgis daugiau kaip 10 m.. Pravalos dangèio uþdëjimas. Nuotekø nutekëjimo patikrinimas vandens srove. ','',40.317200000000006
2017-06-06,'17.06.06','12:50','13:10','13:45','799-oji DNSB "Jaunystë", _','Uþsikimðo kanalizacija',,'Ðviesos  Grigiðkës 14','1.4. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra. Pravalos dangèio nuëmimas. Bendro stovo vamzdþiø valymas elektrine freza, kai skersmuo iki 150 mm., ilgis < 10 m.. Pravalos dangèio uþdëjimas. Nuotekø nutekëjimo patikrinimas vandens srove.         ','',38.2602
2017-06-06,'17.06.06','15:50','16:00','16:40','412-oji DNSB','Uþsikimðo kanalizacija',,'Architektø 96','1.3. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra  ir patikrinimas. Bendro stovo vamzdþiø valymas kai skersmuo iki 100 mm, ilgis iki 10 m su gyvatuku tarp 1-2 aukðtø nuo stogo. Nutekëjimo patikrinimas vandens srove.','',33.1661
2017-06-06,'17.06.06','15:50','16:10','17:55','SIA "ERGO Invest" filialas, _','Uþsikimðo kanalizacija',,'Tauro 12','1.1. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra  ir patikrinimas. Vidaus nuotekø  vamzdþiø valymas kai skersmuo iki 100 mm.Pravalem laikinai, reikalingas boilerio ir klozeto nuëmimas. Administracija informuota.','',27.2976
2017-06-06,'17.06.06','16:40','16:30','17:10','895-oji DNSB, _','Teka avanduo rûsyje',,'Þëruèio 21','2.3. Avarinio ekipaþo atvykimas pagal iðkvietimà. Avarinës situacijos ávertinimas. Prarûdijusios arba trukusios vamzdþio vietos suradimas, daþø ir rûdþiø nuvalymas. Guminës tarpinës uþdëjimas. Spaustuvo D50 árengimas bendram karðto vandens vamzdþiui rûsyje uþverþiant  varþtais. Taisomos vietos sandarumo patikrinimas.','Metalo apkaba d-65 1 vnt',24.3331
2017-06-06,'17.06.06','17:30','17:50','18:25','Nëra sutarties','Uþsikimðo kanalizacija',,'Gedimino pr. 2A','1.5. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra. Pravalos dangèio nuëmimas. Bendro stovo vamzdþiø valymas elektrine freza, kai skersmuo iki 150 mm., ilgis daugiau kaip 10 m.. Pravalos dangèio uþdëjimas. Nuotekø nutekëjimo patikrinimas vandens srove. ','',40.329299999999994
2017-06-06,'17.06.06','19:30','20:00','20:30','UAB "Senamiesèio ûkis " (Tel. 2611695, 2627890), _','Nëra elektros bute',,'Ðvenèioniø 37','4.1. Avarinio ekipaþo atvykimas pagal iðkvietimà.  Srovës ir átampos parametrø matavimas atskiruose fazëse bei kontaktø patikrinimas. Elektros atjungimo prieþasties nustatymas. Automato ájungimas ir elektros tiekimo atnaujinimas vidaus tinkle laiptines elektros skyde. ','',19.4931
2017-06-06,'17.06.06','19:40','19:50','21:50','294-oji DNSB, _','Uþsikimðo kanalizacija',,'Tolminkiemio 5','1.3. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra  ir patikrinimas. Bendro stovo vamzdþiø valymas kai skersmuo iki 100 mm, ilgis>10 m su gyvatuku tarp 3-4 aukðtø nuo stogo. Nutekëjimo patikrinimas vandens srove.','',33.1661
2017-06-06,'17.06.06','20:30','20:40','21:10','Nëra sutarties','Svilà laidai',,'Neuþmirðtuoliø 7','1.10. Avarinio ekipaþo atvykimas pagal iðkvietimà. Avarinës situacijos patikrinimas ir avarijos pobûdþio nustatymas. Srovës  ir átampos parametrø matavimas atskiruose fazëse bei kontaktø patikrinimas. Nustatyta, kad sugedo seno tipo jungiklio 40A  laiptinës elektros skide. Reikalingas remontas','',15.6937
2017-06-06,'17.06.06','20:50','21:15','21:40','UAB "Bûsto renovacijos agentûra" (Tel. 2779183), _','Nustatyti avarijos prieþastá',,'Þirmûnø 49','1.10. Avarinio ekipaþo atvykimas pagal iðkvietimà. Avarinës situacijos patikrinimas ir avarijos pobûdþio nustatymas. Nustatyta, kad reikalingas maiðytuvo keitimas 19-ame bute.','',15.6937
2017-06-06,'17.06.06','21:45','22:05','22:30','DNSB Architektø g. 67, _','Uþsikimðo kanalizacija',,'Architektø 67','1.3.Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra  ir patikrinimas. Bendro stovo vamzdþiø valymas kai skersmuo iki 100 mm, ilgis iki 10 m su gyvatuku tarp 14-13 aukðtø nuo stogo. Nutekëjimo patikrinimas vandens srove.','',39.7969
