'PriemData','pData','Laikas','Pradzia','Pabaiga','Organizacija','avAprasymas','avPranesta','IskvietimoVieta','Darbai','Medziagos','SumaSuPVM'
2016-11-15,'16.11.15','19:20','19:35','20:05','UAB "Fabeta " nuo 16 val. 30 min. iki 7 val. 30 min. d.dien.ir visomis nedarbo bei ðvenèiø dienomis.(dël neaiðk. skambinti energetikui - Edvardas Trinkûnas tel. 867472732, 2','Kyla  nuotekos  virtuvëje. Uþsikimðæs bendras virtuvinis nuotekø stovas',,'L. Giros 127','1.5. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra . Pravalos dangèio nuëmimas  stovui tech. spintoje bute.  Nuotekos tinklø bendro virtuvinio stovo valymas su elektrine freza   kai vamzdþio  skersmuo iki 100 mm., ilgis daugiau kaip 10 m.  Pravalos dangèio uþdëjimas ir fekalijø nutekëjimo patikrinimas vandens srove.','',40.329299999999994
2016-11-15,'16.11.15','19:30','19:45','20:25','UAB "Ðilëja " (Tel. 2466644), _','Kyla  nuotekos  virtuvëje. Uþsikimðæs bendras virtuvinis nuotekø stovas',,'Ukmergës 206','1.3. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra. Pravalos dangèio nuëmimas atsukant varþtus stovui tech. spintoje bute . Nuotekø  tinklø bendro virtuvinio stovo  valymas su gyvatuku tarp 4-to ir 5-to aukðto kai  skersmuo iki 100 mm., ilgis daugiau kaip 10 m.  Pravalos dangèio uþdëjimas ir fekalijø nutekëjimo patikrinimas vandens srove.','',33.1661
2016-11-15,'16.11.15','20:45','21:00','21:50','UAB "Ðilëja " (Tel. 2466644), _','Nëra elektros butuose',,'Èiobiðkio 45','4.2. Avarinio ekipaþo atvykimas pagal iðkvietimà. Elektros instaliacijos ir plombø apþiûra.  Srovës  ir átampos parametrø matavimas atskiruose fazëse bei kontaktø patikrinimas. Gedimo pobûdþio ir vietos nustatymas. Kontaktø remontas bendrame tinkle 7-to aukðto laiptinës el. skydelyje. El. skydelio atidarymas ir uþdarymas.','Laidas APV 1x6 1 m',28.640700000000006
2016-11-15,'16.11.15','20:55','21:55','22:30','UAB "Ðilëja " (Tel. 2466644), _','Neatsidaro laiptinës durys ið vidaus',,'Ðeðkinës 47','4.1. Avarinio ekipaþo atvykimas pagal iðkvietimà. Gedimo pobûdþio nustatymas.  Laiptinës durø ið vidinës pusës atidarymo mygtuko demontavimas, mechanizmo ir mygtuko iðvalymas bei sumontavimas. Laiptinës durø atidarymo ir uþsidarymo bei mechanizmo veikimo patikrinimas.','',23.0626
2016-11-15,'16.11.15','21:05','21:25','22:00','UAB "Fabeta " nuo 16 val. 30 min. iki 7 val. 30 min. d.dien.ir visomis nedarbo bei ðvenèiø dienomis.(dël neaiðk. skambinti energetikui - Edvardas Trinkûnas tel. 867472732, 2','Teka vanduo ið vamzdþio bute',,'Stanevièiaus S. 49','1.10. Avarinio ekipaþo atvykimas pagal iðkvietimà. Avarinës situacijos patikrinimas ir avarijos pobûdþio nustatymas. Nustatyta, kad reikalingas trûkusio ðalto vandens sriegio su ventiliu ir su paruoðimo darbais keitimas virtuvës patalpoje. Nëra gero priëjimo prie vamzdþiø.  Iðjungëm  ðaltà vandená butui uþdarant ventilá .','',18.827600000000003
2016-11-15,'16.11.15','21:40','21:50','22:55','UAB "Ðilëja " (Tel. 2466644), _','Kyla nuotekos klozete. Uþsikimðæs bendras  nuotekø stovas.',,'Gelvonø 40','1.5. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra.  Pravalos dangèio nuëmimas atsukant varþtus stovui rûsyje.  Nuotekos tinklø bendro stovo  valymas su elektrine  freza kai vamzdþio skersmuo iki 100 mm., ilgis daugiau kaip 10 m.  Pravalos dangèio uþdëjimas ir fekalijø nutekëjimo patikrinimas vandens srove.','',48.3879
2016-11-15,'16.11.15','02:25','02:40','03:40','UAB "SERVICO" (Tel. 861568173), _','Gaisras parkinge lydosi elektros laidai','Praneðti  UAB "SERVICO"','Stumbrø 26','4.2. Avarinio ekipaþo atvykimas pagal iðkvietimà. Elektros instaliacijos  apþiûra.  Po gaisro parkinge atjungë elektros tiekimà parkingui. Reikalingas elektros instaliacijos remontas arba keitimas.  Nuo karðèio deformavosi plastikiniai nuotekos tinklø vamzdþiai parkingo palubëje, reikalingas keitimas. ','',27.6848
2016-11-15,'16.11.15','06:30','06:45','07:20','UAB "Fabeta " nuo 16 val. 30 min. iki 7 val. 30 min. d.dien.ir visomis nedarbo bei ðvenèiø dienomis.(dël neaiðk. skambinti energetikui - Edvardas Trinkûnas tel. 867472732, 2','Kyla nuotekos klozete. Uþsikimðæs bendras  nuotekø stovas.',,'L. Giros 7','1.3. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra . Nuotekø  tinklø bendro stovo  valymas  su gyvatuku tarp 7-to ir 8-to aukðto kai  skersmuo iki 100 mm., ilgis daugiaus kaip 10 m. ið pravalos stoge.   Fekalijø nutekëjimo patikrinimas vandens srove.\x0d\x0a','',39.7969
2016-11-15,'16.11.15','08:15','08:25','08:55','225-oji DNSB  "Juna", _','Kyla  nuotekos  virtuvëje. Uþsikimðæs bendras virtuvinis nuotekø stovas',,'Taikos 70','1.5. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra.  Plastmasinio nuotekø stovo iðardymas  tech. spintoje bute.  Nuotekos tinklø bendro virtuvinio stovo valymas su elektrine  freza   kai  skersmuo iki 50 mm., ilgis daugiau kaip 10 m.  Plastmasinio nuotekø stovo surinkimas ir fekalijø nutekëjimo patikrinimas vandens srove.','',48.3879
2016-11-15,'16.11.15','08:25','08:35','09:45','UAB "Senamiesèio ûkis " (Tel. 2611695, 2627890), _','Nenuteka nuotekos  rûsyje.  Uþsikimðæs bendras nuotekø  vamzdis  rûsyje',,'Sodø 7','1.5. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra.  Ávadinio ðulinio dangèio atidarymas. Nuotekos tinklø  valymas elektrine freza, kai vamzdþio skersmuo iki 100 mm., ilgis daugiau kaip 10 m. ið ðulinio iki pastato  .  Ðulinio dangèio uþdarymas. Fekalijø nutekëjimo patikrinimas vandens srove. Reikalingas ðulinio iðvalymas. Praneðta UAB "Vilniaus vandenys"','',40.329299999999994
