'PriemData','pData','Laikas','Pradzia','Pabaiga','Organizacija','avAprasymas','avPranesta','IskvietimoVieta','Darbai','Medziagos','SumaSuPVM'
2018-01-30,'18.01.30','20:45','21:00','21:30','UAB "Castrade service"  --- RAKTAI yra Justiniðkiø g. 70      (Tel. 867918981; 2316378) darbo.d. nuo 16val.30min. iki 8val.,, penktadiená  nuo 15val.30min..iki 8val., 2/2014','kyla nuotekos klozete.Uþsikimðæs bendras nuotekø stovas.',,'Taikos 50','1.4. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra  ir patikrinimas. Pravalos dangèio nuëmimas  Bendro stovo  vamzdþiø valymas elektrine freza per stovo pravalà rusyje, kai skersmuo 100 mm., ilgis iki 10 m.. Pravalos dangèio uþdëjimas','',38.2602
2018-01-30,'18.01.30','21:20','21:35','21:50','Nëra sutarties, 2','virtuvëje ið maiðytuvo teka k.vanduo',,'Þadeikos 6','1.10. Avarinio ekipaþo atvykimas pagal iðkvietimà. Avarinës situacijos patikrinimas ir avarijos pobûdþio nustatymas. Uþdarytas k.vanduo virtuvëje.Reikia keisti virt.vandens maiðytuvà,','',18.8155
2018-01-30,'18.01.30','05:15','05:55','06:10','Nëra sutarties','sutriko elektros tiekimas butui',,'Linksmoji 139','4.1. Avarinio ekipaþo atvykimas pagal iðkvietimà. Srovës ir átampos parametrø matavimas atskiruose fazëse bei kontaktø patikrinimas. Elektros atjungimo prieþasties nustatymas.Elektros tiekimo atstatymas vidaus tinkle el.skyd.rusyje ir elektros tiekimo atnaujinimas.','',19.4931
2018-01-30,'18.01.30','06:15','06:30','07:00','UAB "Ðilëja " (Tel. 2466644), _','ið perdengimo vonioje laða vanduo',,'Ukmergës 216','1.10. Avarinio ekipaþo atvykimas pagal iðkvietimà. Avarinës situacijos patikrinimas ir avarijos pobûdþio nustatymas. Nustatyta, kad virðt.32 bute trûkusi skalbimo maðinos þarna.Vandená butui uþsisuko patys gyventojai.','',15.6937
2018-01-30,'18.01.30','07:35','08:15','10:10','DGNSB Pilies g. 23 ir Ðv. Jono g. 15 ,,Kardinalija", 834/16','kyla nuotekos klozete.Uþsikimðæs bendras nuotekø stovas.',,'Pilies 23','1.3. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra  ir patikrinimas.Pravalos dangèio nuëmimas . Bendro stovo  vamzdþiø valymas per pravalà rusyje, kai skersmuo 100 mm, ilgis daugiau kaip10 m su gyvatuku Pravalos dangèio uþdëjimas,25 sandeliuke trûkæs ketinis kanalizacijos stovas.Reikia keisti.','',33.1661
2018-01-30,'18.01.30','08:40','09:30','11:40','939-oji DNSB "Paðilaièiai", _','kyla nuotekos kriauklëje.Uþsikimðæs bendras virt.nuotekø stovas.',,'Gabijos 4','1.4. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra  ir patikrinimas. Pravalos dangèio nuëmimas . Bendro virt.stovo  vamzdþiø valymas elektrine freza tarp 1-2 aukðtø ið rusio, kai skersmuo 50 mm., ilgis iki 10 m.. Pravalos dangèio uþdëjimas,','',38.2602
2018-01-30,'18.01.30','09:56','10:30','11:00','532-oji DNSB, 650/13','kyla nuotekos rusyje.Uþsikimðæs bendras nuotekø stovas.',,'Parko 60','1.4. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra  ir patikrinimas.Ávadinio ðulinio dangèio atidarymas. Bendro stovo  vamzdþiø valymas elektrine freza ið ðulinio, kai skersmuo 100 mm., ilgis iki 10 m.Ðulinio dangèio uþdarymas. Nuotekø nutekëjimo patikrinimas vandens srove.','',38.2602
2018-01-30,'18.01.30','10:10','10:40','11:25','Nëra sutarties','kyla nuotekos klozete.',,'Dariaus ir Girëno 39','1.1. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra  ir patikrinimas.Vietinës kanalizacijos vamzdþiø valymas per klozetà,kai skersmuo 50 mm, ilgis iki 5 m su gyvatuku  ir nuotekø nutekëjimo patikrinimas vandens srove.Reikalingas klozeto tvirtinimas.','',32.742599999999994
2018-01-30,'18.01.30','11:15','11:55','12:15',' DNSB Teatro apartamentai, _','sutriko elektros tiekimas butui',,'Teatro 9b','1.10. Avarinio ekipaþo atvykimas pagal iðkvietimà. Avarinës situacijos patikrinimas ir avarijos pobûdþio nustatymas. Srovës  ir átampos parametrø matavimas atskiruose fazëse bei kontaktø patikrinimas. Nustatyta, kad reikia nuiminëti plombà.Praneðimas AB ESO tel .1802','',15.6937
2018-01-30,'18.01.30','11:20','11:40','15:50','418-oji DNSB','kyla nuotekos kriauklëje.Uþsikimðæs bendras virt.nuotekø stovas.',,'Mokyklos 5','1.10. Avarinio ekipaþo atvykimas pagal iðkvietimà.  Avarinës situacijos ávertinimas ir avarijos pobûdþio nustatymas. Nustatyta, kad ið buto kanalizacija neprasivalo.Nëra 26 sandeliuko savininkø(ten randasi stovas)14:50Virt.stovo D100mm valymas per stovo pravalà 26 sandeliuke.','',55.5632
2018-01-30,'18.01.30','11:25','12:00','12:50','Nëra sutarties','kyla nuotekos klozete.',,'Juodvarniø sodø 20-oji 24-oji, 40','1.10. Avarinio ekipaþo atvykimas pagal iðkvietimà. Ðulinio dangèio nuëmimas ir uþdëjimas. Avarinës situacijos ávertinimas ir avarijos pobûdþio nustatymas. Nustatyta, kad atvykus kanalizacija veikë.','',15.6937
2018-01-30,'18.01.30','12:10','13:30','14:05','Nëra sutarties, 0','girdisi kaip 1 bute teka vanduo',,'Krokuvos 23','1.10. Avarinio ekipaþo atvykimas pagal iðkvietimà. Avarinës situacijos patikrinimas ir avarijos pobûdþio nustatymas. Nustatyta, kad 1 buto durø niekas neatidarë.Nuo vandens uþdarymo namui gyventojai atsisakë.','',15.6937
2018-01-30,'18.01.30','12:55','13:20','13:40','Nëra sutarties','kyla nuotekos klozete.Uþsikimðæs bendras nuotekø stovas.',,'Antakalnio 37','1.10. Avarinio ekipaþo atvykimas pagal iðkvietimà. Ðulinio dangèio nuëmimas ir uþdëjimas. Avarinës situacijos ávertinimas ir avarijos pobûdþio nustatymas. Nustatyta, kad vamzdþiai pilni smëlio,reikia plauti.','',18.827600000000003
2018-01-30,'18.01.30','13:40','14:05','15:00','Nëra sutarties','kyla nuotekos klozete.Uþsikimðæs bendras nuotekø stovas.',,'Dariaus ir Girëno 28a','1.4. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra  ir patikrinimas. Pravalos dangèio nuëmimas . Bendro stovo  vamzdþiø valymas elektrine freza per trapà rubinëje, kai skersmuo 100 mm., ilgis iki 10 m.. Pravalos dangèio uþdëjimas','',45.9195
2018-01-30,'18.01.30','17:15','17:40','18:30','Nëra sutarties','kyla lietaus nuotekos poþm.garaþe',,'Paribio 20','1.10. Avarinio ekipaþo atvykimas pagal iðkvietimà. Ðulinio dangèio nuëmimas ir uþdëjimas. Avarinës situacijos ávertinimas ir avarijos pobûdþio nustatymas. Nustatyta, kad lietaus kanalizacija dirba.Reikia stebëti lietaus nuotekø linija ,kai lyja.Dalyvavo pirmininkë.','',15.6937
2018-01-30,'18.01.30','18:05','18:30','19:30','UAB "Ðilëja " (Tel. 2466644), _','kyla nuotekos klozete.Uþsikimðæs bendras nuotekø stovas.',,'Gelvonø 7','1.5. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra  ir patikrinimas. Pravalos dangèio nuëmimas . Bendro stovo  vamzdþiø valymas elektrine freza per stovo pravalà rusyje, kai skersmuo 100 mm., ilgis daugiau kaip 10 m.. Pravalos dangèio uþdëjimas, ','',40.329299999999994
2018-01-30,'18.01.30','19:45','20:00','20:30','UAB "Verkiø bûstas " (Tel. 2477330; 862020601), _','ið kanalizacijos stovo laða nuotekos',,'Kalvarijø 157','1.10. Avarinio ekipaþo atvykimas pagal iðkvietimà.  Avarinës situacijos ávertinimas ir avarijos pobûdþio nustatymas. Stovas buto tech.spintoje apteptas cementø,Reikia nudauþyti ir ávertinti stovo buklæ.','',15.6937
