'PriemData','pData','Laikas','Pradzia','Pabaiga','Organizacija','avAprasymas','avPranesta','IskvietimoVieta','Darbai','Medziagos','SumaSuPVM'
2017-11-30,'17.11.30','05:30','05:50','06:10','113-oji  DNSB, _','Teka vanduo ið virðaus','Praneðti 113-oji  DNSB','Taikos 16','1.10. Avarinio ekipaþo atvykimas pagal iðkvietimà. Avarinës situacijos patikrinimas ir avarijos pobûdþio nustatymas. Átarema, kad gali bûti iðsiskyræs arba trûkæs plastikinis lietaus nuotekø stovas tarp 71 ir 75 butø. (Bandëm stovà pakelti ið 71 buto bet nepasikëlë). Nëra priëjimo prie stovo, 75-me bute nieks neatidarë durø. Drëgna 67-to buto siena koridoriuje ir tamsemia kambaryje.','',18.827600000000003
2017-11-30,'17.11.30','11:00','11:15','12:10','618-oji DNSB , _','Kyla  nuotekos  virtuvëje. Uþsikimðæs bendras virtuvinis nuotekø stovas',,'Kanto  I. al.  20','1.5. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra . Pravalos dangèio nuëmimas atsukant varþtus stovui rûsyje.  Nuotekos tinklø bendro virtuvinio stovo valymas su elektrine freza   kai vamzdþio  skersmuo iki 50 mm., ilgis daugiau kaip 10 m.  Pravalos dangèio uþdëjimas ir fekalijø nutekëjimo patikrinimas vandens srove.','',40.329299999999994
2017-11-30,'17.11.30','12:00','12:30','14:00','DNSB Lentupio g. 8, 746/16','Kyla  nuotekos  virtuvëje. Uþsikimðæs bendras virtuvinis nuotekø stovas',,'Lentupio 8','1.5. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra . Pravalos dangèio nuëmimas atsukant varþtus stovui rûsyje.  Nuotekos tinklø bendro virtuvinio stovo valymas su elektrine freza   kai vamzdþio  skersmuo iki 50 mm., ilgis daugiau kaip 10 m.  Pravalos dangèio uþdëjimas ir fekalijø nutekëjimo patikrinimas vandens srove.','',40.329299999999994
2017-11-30,'17.11.30','15:05','15:20','16:00','895-oji DNSB, _','Kyla  nuotekos  virtuvëje. Uþsikimðæs  virtuvinis nuotekø vamzdis iki  stovo',,'Þëruèio 21','1.1. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra . Nuotekø  tinklø vamzdþio  valymas  su gyvatuku  kai vamzdþio skersmuo iki 50 mm., ilgis iki 5 m. ið pravalos virtuvës patalpoje.   Fekalijø nutekëjimo patikrinimas vandens srove.','',27.2976
2017-11-30,'17.11.30','17:15','17:30','18:10','UAB "Castrade service"  --- RAKTAI yra Justiniðkiø g. 70      (Tel. 867918981; 2316378) darbo.d. nuo 16val.30min. iki 8val.,, penktadiená  nuo 15val.30min..iki 8val., 2/2014','Nenuteka nuotekos  rûsyje.  Uþsikimðæs bendras nuotekø  vamzdis  rûsyje',,'Justiniðkiø 70','1.5. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra. Bendro nuotekos tinklø  vamzdþio valymas su elektrine freza, kai vamzdþio skersmuo iki 100 mm., ilgis daugiau kaip 10 m. ið pravalos vandens apskaitos mazgo   grindyse rûsyje.  Fekalijø nutekëjimo patikrinimas vandens srove.','',40.329299999999994
2017-11-30,'17.11.30','17:20','18:00','18:30','UAB "Ðilëja " (Tel. 2466644), _','Nëra elektros butuose',,'Ukmergës 232','4.5. Avarinio ekipaþo atvykimas pagal iðkvietimà. Elektros instaliacijos  apþiûra bei kontaktø patikrinimas. Srovës  ir átampos parametrø matavimas atskiruose fazëse. Gedimo pobûdþio ir vietos nustatymas.  63  A   saugiklio pakeitimas bendrame tinkle namo elektros skydinëje,  elektros tiekimo atnaujinimas. Ávadinës dëþutës dangèio atidarymas ir uþdarymas prisukant já varþtais.','Saugiklis 63A 1 vnt',32.670000000000006
2017-11-30,'17.11.30','18:00','18:20','19:00','UAB "Fabeta " nuo 16 val. 30 min. iki 7 val. 30 min. d.dien.ir visomis nedarbo bei ðvenèiø dienomis.(dël neaiðk. skambinti energetikui - Gintaras Savickas tel. 867472732, 2','Kyla  nuotekos  virtuvëje. Uþsikimðæs bendras virtuvinis nuotekø stovas',,'Stanevièiaus S. 43','1.5. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra . Pravalos dangèio nuëmimas atsukant varþtus stovui rûsyje.  Nuotekos tinklø bendro virtuvinio stovo valymas su elektrine freza   kai vamzdþio  skersmuo iki 50 mm., ilgis daugiau kaip 10 m.  Pravalos dangèio uþdëjimas ir fekalijø nutekëjimo patikrinimas vandens srove.','',40.329299999999994
2017-11-30,'17.11.30','18:30','18:40','18:55','UAB "Namø ûkis", 65-102','Nëra elektros butuose',,'Konarskio S. 24','4.1. Avarinio ekipaþo atvykimas pagal iðkvietimà. Avarinës situacijos patikrinimas ir avarijos pobûdþio nustatymas. Srovës  ir átampos parametrø matavimas atskiruose fazëse bei kontaktø patikrinimas laiptinës elektros skydelyje. Nustatyta, kad  atvykimo metu elektra butuose buvo jau atsiradusi. Gyv. iðkvietimo neatðaukë.','',15.6937
2017-11-30,'17.11.30','19:25','20:00','21:50','Nëra sutarties','Kyla nuotekos klozete. Uþsikimðæs bendras  nuotekø vamzdis.',,'Mildos 5','1.4. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra. Bendro nuotekos tinklø  vamzdþio valymas su elektrine freza, kai vamzdþio skersmuo iki 100 mm., ilgis iki  10 m. ið pravalos rûsio  grindyse.  Fekalijø nutekëjimo patikrinimas vandens srove.','',38.2602
2017-11-30,'17.11.30','20:15','20:30','21:00','UAB "Pastatø meistrai"- gavus praneðimà -ne vëliai kaip per dvi val. atvykti.Kont. asm.Tomas Kiðunas 862048707, Tomas Pupkus 865597556, Kiek.v. ryta atask.-klauskite@civinity.euinform.gyvent.-tel. 870055188, 17/MA-150','Teka vanduo ið virðaus',,'Pylimo 11','2.2. Avarinio ekipaþo atvykimas pagal iðkvietimà. Situacijos ávertinimas. Raktø prie uþdaromos armatûros priëjimo ir komunikacijø iðdëstymo suradimas. Karðto vandens tiekimo iðjungimas namui uþdarant ventilá. Vandens iðleidimas ið sistemos atidarius nuleidëjà. Trûkæs karðto vandens vamzdis po plytelëmis virðutiniame 1-me buto tualeto patalpoje. Nëra priëjimo prie vamzdþiø, reikalingi paruoðimo darbai. Uþpiltos kavinës lubos ir siena salëje.','',26.232799999999997
2017-11-30,'17.11.30','20:25','20:40','21:20','850-oji daugiabuèio namo savininkø bendrija, 781/15','Kyla nuotekos klozete. Uþsikimðæs   nuotekø vamzdis iki  stovo',,'Kalvarijø 280','1.1. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra . Nuotekø  tinklø  vamzdþio  valymas  su gyvatuku  kai vamzdþio skersmuo iki 100 mm., ilgis iki 5 m. ið pravalos tualeto patalpoje.   Fekalijø nutekëjimo patikrinimas vandens srove.','',32.742599999999994
2017-11-30,'17.11.30','21:15','21:30','22:20','546-oji DNSB ,,Rimeda", 678/13','Kyla nuotekos klozete. Uþsikimðæs bendras  nuotekø vamzdis',,'Vytenio 10','1.5. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra.  Nuotekos tinklø bendro vamzdþio valymas su elektrine freza   kai vamzdþio skersmuo iki 100 mm., ilgis daugiau kaip 10 m. ið pravalos 2-tro aukðto bendro tualeto patalpos. Fekalijø nutekëjimo patikrinimas vandens srove.','',48.3879
2017-11-30,'17.11.30','22:15','22:30','23:15','45-oji DNSB, 619/12','Kyla nuotekos klozete. Uþsikimðæs bendras  nuotekø stovas.',,'Kalvarijø 292','1.3. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra. Pravalos dangèio nuëmimas atsukant varþtus stovui rûsyje. Nuotekø  tinklø bendro stovo  valymas su gyvatuku tarp rûsio ir 2-tro aukðto kai vamzdþio  skersmuo iki 100 mm., ilgis daugiau kaip 10 m.  Pravalos dangèio uþdëjimas ir fekalijø nutekëjimo patikrinimas vandens srove.','',39.7969
2017-11-30,'17.11.30','23:20','23:25','23:35','UAB "Verkiø bûstas " (Tel. 2477330; 862020601), _','Teka vanduo ið vamzdþio bute',,'Didlaukio 40','1.10. Avarinio ekipaþo atvykimas pagal iðkvietimà. Avarinës situacijos patikrinimas ir avarijos pobûdþio nustatymas. Nustatyta, kad trûkusi ðalto vandens lanksti þarnelë tualeto bakeliui bute. Atvykimo metu vanduo bute buvo jau uþdarytas.','',18.827600000000003
