'PriemData','pData','Laikas','Pradzia','Pabaiga','Organizacija','avAprasymas','avPranesta','IskvietimoVieta','Darbai','Medziagos','SumaSuPVM'
2017-08-20,'17.08.20','00:10','00:25','01:00','UAB "Ðilëja " (Tel. 2466644), _','Tech.spintoje teka vanduo',,'Gelvonø 22','1.7. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø  tinklo dalies apþiûra  ir defektø nustatymas. Avarinio lietaus kanalizacijos vamzdyno  demontavimas. Senø vamzdþiø sujungimo vietø valymas ir sutepimas hermetiku. 19-o buto tech.spintoje lietaus kanalizacijos stovo  iki 100 mm sujungimas.Sujungimo vietø sandarumo tikrinimas.','',55.6842000000000119
2017-08-20,'17.08.20','04:30','04:45','05:15','UAB "Castrade service" (Tel. 867918981; 2316378) darbo.d. nuo 16val.30min. iki 8val.,, penktadiená  nuo 15val.30min..iki 8val., 2/2014','Ið virðaus teka vanduo',,'Justiniðkiø 48','2.1Avarinio ekipaþo atvykimas pagal iðkvietimà. Situacijos ávertinimas. Ðalto ir karðto vandens tiekimo iðjungimas stovui uþdarant ventilá. Vanduo teka ið 21-o buto, bet nustatyti prieþasties negalëjo, nes nëra gyventojø.25-ame bute viskas sausa.17-ame bute uþpiltas koridorius.','',22.5786
2017-08-20,'17.08.20','10:50','11:10','12:00','599-oji DNSB','Uþsikiðo kanalizacija',,'Ðaltiniø 1','1.1. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra  ir patikrinimas. 14-o buto virtuvëje sifono po plautuve iðardymas. Bendro virtuvinio stovo kanalizacijos vamzdþiø valymas su gyvatuku nuëmus sifonà kai skersmuo iki 100 mm, ilgis iki 5 m.Sifono surinkimas ir nuotekø nutekëjimo patikrinimas vandens srove.','',32.742599999999994
2017-08-20,'17.08.20','12:55','13:10','13:30','UAB "Ðilëja " (Tel. 2466644), _','Ið virðaus teka vanduo',,'Dûkðtø 5','2.2. Avarinio ekipaþo atvykimas pagal iðkvietimà. Situacijos ávertinimas. Ðalto vandens tiekimo iðjungimas namui uþdarant ventilá.Stovui uþdaryti negalëjo, nes neveikë ventiliai.119-ame bute nëra gyventojø.123-iame viskas sausa.\x0d\x0a115-ame bute uþpiltas koridorius.','',26.232799999999997
2017-08-20,'17.08.20','13:15','13:20','13:55','UAB "Ðilëja " (Tel. 2466644)','Uþsikiðo kanalizacija',,'Gelvonø 5','1.2. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra  ir patikrinimas. Pravalos dangèio nuëmimas atsukant varþtus. Ávadinio ðulinio dangèio atidarymas ir uþdarymas. Bendro virtuvinio stovo kanalizacijos vamzdþiø valymas su gyvatuku ið 3-io buto tech.spintos per stovo pravalà kai skersmuo iki 150 mm, ilgis iki 10 m.Pravalos dangèio uþdëjimas ir nutekëjimo patikrinimas vandens srove.','',38.574799999999994
2017-08-20,'17.08.20','14:20','14:40','15:20','UAB "Ðilëja " (Tel. 2466644), _','Parkinge teka vanduo',,'Pavilnioniø 35','1.10. Avarinio ekipaþo atvykimas pagal iðkvietimà. Avarinës situacijos patikrinimas ir avarijos pobûdþio nustatymas. Nustatyta, kad teka lietaus vanduo.Pravalyti stovo negalëjo, nes nëra lietaus kanalizacijos stovo pravalos. ','',18.827600000000003
2017-08-20,'17.08.20','14:50','15:20','16:10','Nëra sutarties','Uþsikiðo kanalizacija',,'Medkirèiø 16','1.5. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra  ir patikrinimas. Pravalos dangèio nuëmimas atsukant varþtus ir ávadinio ðulinio dangèio atidarymas. Bendro kanalizacijos stovo vamzdþiø valymas elektrine freza ið rûsio per stovo pravalà, kai skersmuo iki 150 mm., ilgis daugiau kaip 10 m. Pravalos dangèio uþdëjimas, varþtø uþsukimas ir ðulinio dangèio uþdarymas. Nuotekø nutekëjimo patikrinimas vandens srove.','',48.3879
2017-08-20,'17.08.20','14:55','15:10','15:50','UAB "Namø ûkis"','Sutriko el.tiekimas',,'Ðv.Stepono 23','4.1. Avarinio ekipaþo atvykimas pagal iðkvietimà. Plombø apþiûra. Srovës ir átampos parametrø matavimas atskiruose fazëse bei kontaktø patikrinimas. Elektros atjungimo prieþasties nustatymas. Pirmos laiptinës 2-o aukðto bendroje el.skydinëje elektros tiekimo atnaujinimas (automato ájungimas).','',23.3893
2017-08-20,'17.08.20','15:05','15:20','16:00','UAB "Ðilëja " (Tel. 2466644), _','Uþsikiðo kanalizacija',,'Gelvonø 9a','1.5. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra  ir patikrinimas. Pravalos dangèio nuëmimas atsukant varþtus ir ávadinio ðulinio dangèio atidarymas. Bendro virtuvinio stovo kanalizacijos vamzdþiø valymas elektrine freza ið rûsio per stovo pravalà, kai skersmuo iki 150 mm., ilgis daugiau kaip 10 m.. Pravalos dangèio uþdëjimas, varþtø uþsukimas ir ðulinio dangèio uþdarymas. Nuotekø nutekëjimo patikrinimas vandens srove.','',48.3879
2017-08-20,'17.08.20','16:00','16:10','16:50','UAB "Jurita" - d. d. nuo 7-30 iki 16-30, kont. tel. 2426518, 860613838, , 50/2014','Uþsikiðo kanalizacija',,'Taikos 111','1.5. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra  ir patikrinimas. Ávadinio ðulinio dangèio atidarymas. Bendros pogrindþio kanalizacijos vamzdþiø valymas elektrine freza ið rûsio per pravalà grindyse, kai skersmuo iki 150 mm., ilgis daugiau kaip 10 m.Ðulinio dangèio uþdarymas. Nuotekø nutekëjimo patikrinimas vandens srove.','',48.3879
2017-08-20,'17.08.20','16:25','16:40','17:00','UAB "Ðilëja " (Tel. 2466644), _','Uþsikiðo kanalizacija',,'Gelvonø 48','1.10. Avarinio ekipaþo atvykimas pagal iðkvietimà. Ðulinio dangèio nuëmimas ir uþdëjimas. Avarinës situacijos ávertinimas ir avarijos pobûdþio nustatymas. Nustatyta, kad kieme pilni nuotekø ðuliniai.  Praneðimas UAB "Vilniaus vandenys" tel. 861611256','',18.827600000000003
