'PriemData','pData','Laikas','Pradzia','Pabaiga','Organizacija','avAprasymas','avPranesta','IskvietimoVieta','Darbai','Medziagos','SumaSuPVM'
2016-09-14,'16.09.14','06:25','06:30','06:50','UAB "Senamiesèio ûkis " (Tel. 2611695, 2627890), _','Nëra elektros butuose',,'Vanagëlio  K. 7','4.1. Avarinio ekipaþo atvykimas pagal iðkvietimà. Plombø apþiûra. Srovës ir átampos parametrø matavimas atskiruose fazëse bei kontaktø patikrinimas. Elektros atjungimo prieþasties nustatymas. Automato ájungimas  ir elektros tiekimo atnaujinimas bendrame tinkle  namo el. paskirstymo dëþutëje. ','',23.3893
2016-09-14,'16.09.14','07:40','07:50','09:00','UAB "Domus Service", _','Kyla  nuotekos  virtuvëje. Uþsikimðæs bendras virtuvinis nuotekø stovas',,'Jogailos 7','1.3. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra . Sifono po plautuve virtuvës patalpoje iðardymas ir iðvalymas. Nuotekos tinklø bendro virtuvinio stovo  valymas su gyvatuku kai vamzdþio skersmuo iki 50 mm., ilgis daugiau kaip  10  m. Sifono surinkimas ir fekalijø nutekëjimo patikrinimas vandens srove','',33.1661
2016-09-14,'16.09.14','09:45','10:00','10:40','UAB "Ozo miestas", _',' Nenuteka nuotekos  rûsyje.  Uþsikimðæs bendras nuotekø  vamzdis  rûsyje',,'Apkasø 31','1.5. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra.  Pravalos dangèio nuëmimas atsukant varþtus stovui rûsyje.  Nuotekos tinklø bendro vamzdþio  valymas su elektrine  freza kai vamzdþio skersmuo iki 100 mm., ilgis daugiau kaip 10 m.  Pravalos dangèio uþdëjimas ir fekalijø nutekëjimo patikrinimas vandens srove.','',40.329299999999994
2016-09-14,'16.09.14','09:50','10:50','11:15','414-oji DNSB  "Gabija", _','Laða vanduo ið vamzdþio sandëliuke rûsyje',,'Gabijos 7','1.10. Avarinio ekipaþo atvykimas pagal iðkvietimà. Avarinës situacijos patikrinimas ir avarijos pobûdþio nustatymas. Nustatyta, kad patikrinus inþinierinius tinklus rûsyje avarijos neaptikome. Susirinkæs kondensatas ant ðalto vandens vamzdþio tarp 6-to buto sandëliuko ir vandens apskaitos mazgo rûsyje.','',15.6937
2016-09-14,'16.09.14','09:55','10:15','10:45','Ðilo g. 66 namas','Laða vanduo ið vamzdþio bute',,'Ðilo 66','2.8. Avarinio ekipaþo atvykimas pagal iðkvietimà. Sistemos apþiûra ir gedimo nustatymas. Ðalto vandens tiekimo iðjungimas butui  uþdarant ventilá.   Dalinis verþlës iðsukimas ir sriegio patikrinimas. Verþlës paverþimas ðalto vandens skaitikliui  apvyniojant sriegá lino pluoðtu su hermetiku tualeto patalpoje bute. Sistemos uþdildymas vandeniu ir sandarumo patikrinimas.','',21.8768
2016-09-14,'16.09.14','11:05','11:30','12:20','Nëra sutarties','Teka vanduo ið vamzdþio rûsyje',,'Justiniðkiø 79','2.20. Avarinio ekipaþo atvykimas pagal iðkvietimà. Sistemos  vamzdþiø apþiûra ir gedimø nustatymas. Vandens tiekimo iðjungimas  namui uþdarant ventilá. Vandens iðleidimas ið vamzdþiø atidarius nuleidëjà. Trûkusio ðalto vandens  vamzdþio iki 76 mm.  nuvalymas nuo rudþiø ir daþø ir uþvirinimas vandens apskaitos mazge.  Sistemos uþpildymas vandeniu iki norminio spaudimo ir suvirinimo siûliø sandarumo patikrinimas.','',58.0074
2016-09-14,'16.09.14','13:55','14:05','14:55','UAB "Senamiesèio ûkis " (Tel. 2611695, 2627890)','Kyla nuotekos klozete. Uþsikimðæs bendras  nuotekø stovas.',,'Rûdninkø 4','1.4. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra.  Nuotekos tinklø bendro stovo valymas su elektrine freza tarp 3-èio ir 2-tro aukðtø  kai vamzdþio skersmuo iki 100 mm., ilgis iki  10 m. ið pravalos 23a-to  stove . Fekalijø nutekëjimo patikrinimas vandens srove. Nuotekø stovà iðvalëme laikinai, valant su gyvatuku jauèiasi ámestas kietas daiktas. Praneðta administruojanèios ámonës atsakingam asmeniui.','',38.2602
2016-09-14,'16.09.14','16:00','16:10','16:45','Kalnënø namø savininkø bendrija, 707/14','Kyla nuotekos klozete. Uþsikimðæs bendras  nuotekø stovas.',,'Guriø 79','1.4. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra.  Pravalos dangèio nuëmimas 1-mo aukðto laiptinës stovui .  Nuotekos tinklø bendro stovo  valymas su elektrine  freza kai vamzdþio skersmuo iki 100 mm., ilgis iki   10 m.  Pravalos dangèio uþdëjimas ir fekalijø nutekëjimo patikrinimas vandens srove. Gyvatukas remiasi á paðaliná daiktà alkûnëje. Pirmininkas informuotas.','',38.2602
2016-09-14,'16.09.14','16:00','16:15','17:00','Nëra sutarties','Nenuteka nuotekos virtuvinëje plautuvëje. Uþsikimðæs nuotekø vamzdis iki stovo',,'Ukmergës 300c','1.2. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra . Sifono po plautuve virtuvës patalpoje iðardymas ir iðvalymas. Nuotekos tinklø vamzdþio valymas su gyvatuku  kai vamzdþio skersmuo iki 50 mm., ilgis iki 10 m. Sifono surinkimas ir fekalijø nutekëjimo patikrinimas vandens srove.','',32.742599999999994
2016-09-14,'16.09.14','17:10','17:15','17:40','UAB "Bûsto renovacijos agentûra" (Tel. 2779183), _','Teka vanduo ið perdenginio á rûsá','Praneðti  UAB "Bûsto renovacijos agentûra"','Tuskulënø 28','2.1Avarinio ekipaþo atvykimas pagal iðkvietimà. Situacijos ávertinimas. Raktø prie uþdaromos armatûros priëjimo ir reikiamà stovo pagal komunikacijø iðdëstymà suradimas. Karðto vandens tiekimo iðjungimas stovui uþdarant ventilá. Vandens iðleidimas ið sistemos atidarius nuleidëjà.  Tekëjo vanduo ið perdenginio á rûsá, virðutiniame 2-me bute nieks neatidarë durø. ','',18.8155
2016-09-14,'16.09.14','17:30','17:50','18:40','UAB "Ðilëja " (Tel. 2466644), _','Kyla  nuotekos  virtuvëje. Uþsikimðæs bendras virtuvinis nuotekø stovas',,'Ðeðkinës 49','1.2. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra.  Nuotekos tinklø bendro virtuvinio stovo valymas su gyvatuku   kai vamzdþio skersmuo iki 50 mm., ilgis iki  10 m. ið pravalos stoge. Fekalijø nutekëjimo patikrinimas vandens srove.','',32.149700000000006
2016-09-14,'16.09.14','18:10','18:30','19:35','203-oji DNSB, 239/14','Kyla  nuotekos  virtuvëje. Uþsikimðæs bendras virtuvinis nuotekø stovas',,'Taikos 197','1.3. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra. Pravalos dangèio nuëmimas  stovui rûsyje. Nuotekø  tinklø bendro virtuvinio  stovo  valymas su gyvatuku tarp 1-mo ir 2-tro aukðto kai  skersmuo iki 50 mm., ilgis daugiau kaip 10 m.  Pravalos dangèio uþdëjimas ir fekalijø nutekëjimo patikrinimas vandens srove.','',33.1661
2016-09-14,'16.09.14','18:30','18:50','19:25','941-oji DNSB (kvieèia pirmininkas 861112670 ir ûkvedys Rudis 864768097), _','Kyla  nuotekos  virtuvëje. Uþsikimðæs bendras virtuvinis nuotekø stovas',,'Kovo-11os Grigiðkës 55','1.4. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra . Pravalos dangèio nuëmimas atsukant varþtus stovui rûsyje.  Nuotekos tinklø bendro virtuvinio stovo valymas su elektrine freza   kai vamzdþio  skersmuo iki 50 mm., ilgis iki 10 m.  Pravalos dangèio uþdëjimas ir fekalijø nutekëjimo patikrinimas vandens srove.','',38.2602
2016-09-14,'16.09.14','19:35','19:45','20:05','UAB "Senamiesèio ûkis " (Tel. 2611695, 2627890), _','Nëra elektros butuose',,'Subaèiaus 43','4.1. Avarinio ekipaþo atvykimas pagal iðkvietimà. Plombø apþiûra. Srovës ir átampos parametrø matavimas atskiruose fazëse bei kontaktø patikrinimas. Elektros atjungimo prieþasties nustatymas. Automato ájungimas  ir elektros tiekimo atnaujinimas bendrame tinkle  4-to aukðto laiptinës elektros skydelyje. Ávadinës dëþutës dangèio atidarymas ir uþdarymas .','',19.4931
2016-09-14,'16.09.14','19:50','20:05','22:45','414-oji DNSB  "Gabija", _','Pakeisti ventilius stovams rûsyje',,'Gabijos 55','3.20. Avarinio ekipaþo atvykimas pagal iðkvietimà. Fasoniniø daliø ir armatûros apþiûra ir gedimø nustatymas.  Sugedusiø ventiliø ðalto ir karðto vandens stovams demontavimas  kaitinant dujomis.  Sriegiø  iðvalymas bei  patikrinimas. Naujø dviejø  ventiliø komplekte su ilgasrëg.  iki 25 mm. karðto bei ðalto vandens stovams montavimas ir naujo ventilio kompl. su ilgasrieg. iki 15 mm. karðto vandens stovui montavimas , apvyniojant sriegá lino pluoðtu su hermetiku rûsyje. Naujø dviejø ventiliø iki 15 mm. montavimas ðalto ir karðto vandens stovø nuleidëjams rûsyje.  Sistemos uþdildymas vandeniu ir sandarumo patikrinimas. Ðalto vandens uþdarymas stovui nes trûkæs vamzdis 4a. perdengime. Dalyvavo bendrijos energetikas.','Ilgasriegis 25 2 vnt; Sujungimas  1/2 1 vnt; Ventilis 1/2 vidus-vidus 1 vnt; Kontraverþlë 25 2 vnt; Mova su iðor. sr. 2 vnt; Triðakis 110 1 vnt; Ventilis vand.1/2 2 vnt; Ventilis vand.3/4 2 vnt',211.6169
2016-09-14,'16.09.14','20:00','20:10','20:40','UAB "Ðilëja " (Tel. 2466644), _','Kyla  nuotekos  virtuvëje. Uþsikimðæs bendras virtuvinis nuotekø stovas',,'Paberþës 32','1.5. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra . Pravalos dangèio nuëmimas atsukant varþtus stovui rûsyje.  Nuotekos tinklø bendro virtuvinio stovo valymas su elektrine freza   kai vamzdþio  skersmuo iki 100 mm., ilgis daugiau kaip 10 m.  Pravalos dangèio uþdëjimas ir fekalijø nutekëjimo patikrinimas vandens srove.','',40.329299999999994
