'PriemData','pData','Laikas','Pradzia','Pabaiga','Organizacija','avAprasymas','avPranesta','IskvietimoVieta','Darbai','Medziagos','SumaSuPVM'
2017-09-05,'17.09.05','04:30','04:45','05:15','UAB "Verkiø bûstas " (Tel. 2477330; 862020601), _','Tech.spintoje teka vanduo',,'Didlaukio 58','2.3. Avarinio ekipaþo atvykimas pagal iðkvietimà. Avarinës situacijos ávertinimas. Prarûdijusios arba trukusios vamzdþio vietos suradimas, daþø ir rûdþiø nuvalymas. 61-o buto tech.spintoje ant ðalto vandens stovo spaustuvo árengimas  uþverþiant  varþtais. Taisomos vietos sandarumo patikrinimas.61-ame bute uþlietos koridoriaus grindys.','Apkaba 32-50 1 vnt',28.870600000000006
2017-09-05,'17.09.05','08:40','09:30','10:00','250-oji DNSB, 224/14','Virtuvëje sklinda nuotekø kvapas',,'Laisvës  pr. 43','1.1. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra  ir patikrinimas. Nuo stogo su gyvatuku pravalë bendros kanalizacijos stovo alsuoklá.','',27.2976
2017-09-05,'17.09.05','09:50','10:10','10:55','Nëra sutarties','Uþsikiðo kanalizacija',,'Ateities 31','1.1. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra  ir patikrinimas. Virtuvëje vietinës kanalizacijos vamzdþiø valymas su gyvatuku per trapà kai skersmuo iki 100 mm, ilgis iki 5 m.ir nuotekø nutekëjimo patikrinimas vandens srove.','',27.2976
2017-09-05,'17.09.05','11:10','11:25','11:45','UAB ,,Yglë pastatø valdymas" kvieèia tik atsak.asm.','Uþsikiðo kanalizacija',,'Gedimino pr. 18','1.10. Avarinio ekipaþo atvykimas pagal iðkvietimà.  Avarinës situacijos ávertinimas ir avarijos pobûdþio nustatymas. Nustatyta, kad ðaldytuvas neturi kanalizacijos.','',15.6937
2017-09-05,'17.09.05','12:00','12:30','13:15','Nëra sutarties','Uþsikiðo kanalizacija',,'Dariaus ir Girëno 42b','1.4. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra  ir patikrinimas. Pravalos dangèio nuëmimas atsukant varþtus ir ávadinio ðulinio dangèio atidarymas. Bendro kanalizacijos stovo vamzdþiø valymas elektrine freza ið rûsio per stovo pravalà, kai skersmuo iki 150 mm., ilgis iki 10 m. Pravalos dangèio uþdëjimas, varþtø uþsukimas ir ðulinio dangèio uþdarymas. Nuotekø nutekëjimo patikrinimas vandens srove.','',45.9195
2017-09-05,'17.09.05','13:15','13:40','14:20','Nëra sutarties','Uþsikiðo kanalizacija',,'Laisvës  pr. 125','1.10. Avarinio ekipaþo atvykimas pagal iðkvietimà. Ðulinio dangèio nuëmimas ir uþdëjimas. Avarinës situacijos ávertinimas ir avarijos pobûdþio nustatymas. Nustatyta, kad kieme pilni nuotekø ðuliniai.','',18.827600000000003
2017-09-05,'17.09.05','14:25','14:40','15:40','Ðilo g. 64 namas, _','Uþsikiðo kanalizacija',,'Ðilo 64','1.2. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra  ir patikrinimas. 6-o buto vonioje sujungimo prie skalbimo maðinos iðardymas. Ávadinio ðulinio dangèio atidarymas ir uþdarymas. Bendro kanalizacijos stovo  vamzdþiø valymas su gyvatuku nuëmus sujungimà kai skersmuo iki 150 mm, ilgis iki 10 m.Nutekëjimo patikrinimas vandens srove.','',32.149700000000006
2017-09-05,'17.09.05','14:40','15:10','16:00','Nëra sutarties, 0','Uþsikiðo kanalizacija',,'Sodø 22','1.5. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra  ir patikrinimas. Ávadinio ðulinio dangèio atidarymas. Bendros pogrindþio kanalizacijos vamzdþiø valymas elektrine freza ið bendrø tualetø per pravalà grindyse, kai skersmuo iki 150 mm., ilgis daugiau kaip 10 m.Ðulinio dangèio uþdarymas. Nuotekø nutekëjimo patikrinimas vandens srove.','',40.329299999999994
2017-09-05,'17.09.05','16:30','16:50','17:40','UAB "Fabeta " nuo 16 val. 30 min. iki 7 val. 30 min. d.dien.ir visomis nedarbo bei ðvenèiø dienomis.(dël neaiðk. skambinti energetikui - Gintaras Savickas tel. 867472732, 2','Uþsikiðo kanalizacija',,'S. Neries 47','1.2. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra  ir patikrinimas. Pravalos dangèio nuëmimas atsukant varþtus. Ávadinio ðulinio dangèio atidarymas ir uþdarymas. Bendro virtuvinio stovo kanalizacijos vamzdþiø valymas su gyvatuku ið rûsio per stovo pravalà kai skersmuo iki 150 mm, ilgis iki 10 m.Pravalos dangèio uþdëjimas ir nutekëjimo patikrinimas vandens srove.Su el.freza valyti negalëjo, nes nebuvo priëjimo.','',32.149700000000006
2017-09-05,'17.09.05','17:35','18:00','19:35','UAB "Fabeta " nuo 16 val. 30 min. iki 7 val. 30 min. d.dien.ir visomis nedarbo bei ðvenèiø dienomis.(dël neaiðk. skambinti energetikui - Gintaras Savickas tel. 867472732, 2','Bute sutriko el.tiekimas',,'Fabijoniðkiø 59','1.10. Avarinio ekipaþo atvykimas pagal iðkvietimà. Avarinës situacijos patikrinimas ir avarijos pobûdþio nustatymas. Nustatyta, kad reikia keisti laidus. ','',15.6937
2017-09-05,'17.09.05','18:30','18:50','19:30','203-oji DNSB, 239/14','Uþsikiðo kanalizacija',,'Taikos 169','1.2. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra  ir patikrinimas. Ávadinio ðulinio dangèio atidarymas ir uþdarymas. Bendros pogrindþio kanalizacijos vamzdþiø valymas su gyvatuku kai skersmuo iki 150 mm, ilgis iki 10 m.Nutekëjimo patikrinimas vandens srove.','',32.149700000000006
2017-09-05,'17.09.05','19:20','19:45','20:30','UAB "Fabeta " nuo 16 val. 30 min. iki 7 val. 30 min. d.dien.ir visomis nedarbo bei ðvenèiø dienomis.(dël neaiðk. skambinti energetikui - Gintaras Savickas tel. 867472732, 2','Uþsikiðo kanalizacija',,'Stanevièiaus S. 15','1.4. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra  ir patikrinimas. Pravalos dangèio nuëmimas atsukant varþtus ir ávadinio ðulinio dangèio atidarymas. Bendro virtuvinio stovo kanalizacijos vamzdþiø valymas elektrine freza ið 21-o buto tech.spintos per stovo pravalà, kai skersmuo iki 150 mm., ilgis iki 10 m.. Pravalos dangèio uþdëjimas, varþtø uþsukimas ir ðulinio dangèio uþdarymas. Nuotekø nutekëjimo patikrinimas vandens srove.','',38.2602
