'PriemData','pData','Laikas','Pradzia','Pabaiga','Organizacija','avAprasymas','avPranesta','IskvietimoVieta','Darbai','Medziagos','SumaSuPVM'
2018-05-28,'18.05.28','22:17','22:30','22:50','414-oji DNSB  "Gabija", _','uþsikimðo kanalizacija',,'Gabijos 51','1.10. Avarinio ekipaþo atvykimas pagal iðkvietimà. Ðulinio dangèio nuëmimas ir uþdëjimas. Avarinës situacijos ávertinimas ir avarijos pobûdþio nustatymas. Nustatyta, kadpilni FN ðuliniai. Praneðta UAB "Vilniaus vandenys" tel 861611256.','',18.827600000000003
2018-05-28,'18.05.28','22:30','22:50','23:10','Nëra sutarties','elektros tiekimo sutrikimas',,'Raitininkø 2a','4.1. Avarinio ekipaþo atvykimas pagal iðkvietimà. Plombø apþiûra. Srovës ir átampos parametrø matavimas atskiruose fazëse bei kontaktø patikrinimas. Elektros atjungimo prieþasties nustatymas. Saugikliø, automato ájungimas. Elektros tiekimo atnaujinimas. ','',18.827600000000003
2018-05-28,'18.05.28','07:20','07:45','08:50','Nëra sutarties','uþsikimðo kanalizacija',,'Paukðèiø tako 11','1.5. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra  ir patikrinimas. Pravalos dangèio nuëmimas.  Nuotekø iðvado vamzdþio valymas rûsyje,  elektrine freza, kai skersmuo iki 150 mm., ilgis daugiau kaip 10 m.. Pravalos dangèio uþdëjimas. Nuotekø nutekëjimo patikrinimas vandens srove.','',40.329299999999994
2018-05-28,'18.05.28','08:12','08:30','09:00','96-oji DNSB','uþsikimðo kanalizacija',,'Vydûno 14','1.5. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra  ir patikrinimas. Pravalos dangèio nuëmimas . Virtuvinio stovo vamzdþio valymas rûsyje, elektrine freza, kai skersmuo iki 150 mm., ilgis daugiau kaip 10 m.. Pravalos dangèio uþdëjimas. Nuotekø nutekëjimo patikrinimas vandens srove.','',40.329299999999994
2018-05-28,'18.05.28','10:05','10:25','11:15','UAB "Tugva", _','uþsikimðo kanalizacija',,'Pylimo 58/1','1.4. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra  ir patikrinimas. Pravalos dangèio nuëmimas. Bendro stovo vamzdþio valymas elektrine freza, kai skersmuo iki 150 mm., ilgis iki 10 m.. Pravalos dangèio uþdëjimas. Nuotekø nutekëjimo patikrinimas vandens srove.','',38.2602
2018-05-28,'18.05.28','10:19','10:40','11:35','Nëra sutarties','uþsikimðo kanalizacija',,'Bokðto 19','1.5. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra  ir patikrinimas. Pravalos dangèio nuëmimas. Bendro stovo vamzdþio valymas virtuvëje, elektrine freza, kai skersmuo iki 150 mm., ilgis daugiau kaip 10 m.. Pravalos dangèio uþdëjimas. Nuotekø nutekëjimo patikrinimas vandens srove.','',40.329299999999994
2018-05-28,'18.05.28','10:25','10:40','11:10','Nëra sutarties, 17/MA-150','uþsikimðo kanalizacija',,'Trakø ','1.2. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra  ir patikrinimas. Vietinio stovo vamzdþio valymas kai skersmuo iki 150 mm, ilgis iki 10 m su rankine pompa. Nutekëjimo patikrinimas vandens srove.','',27.2976
2018-05-28,'18.05.28','11:22','11:40','12:10','Nëra sutarties, 821/16','uþsikimðo kanalizacija',,'Vilniaus 39','1.2. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra  ir patikrinimas. Vietinës kanalizacijos vamzdþio valymas kai skersmuo iki 150 mm, ilgis iki 10 m su rankine pompa. Nutekëjimo patikrinimas vandens srove.','',27.2976
2018-05-28,'18.05.28','13:35','13:50','14:05','Nëra sutarties, 0','vandentiekio avarija',,'Þëruèio 12','2.21. Avarinio ekipaþo atvykimas pagal iðkvietimà. Fasoniniø daliø ir armatûros apþiûra ir gedimø nustatymas. Vandens tiekimo iðjungimas stovui. ','',18.8155
2018-05-28,'18.05.28','15:10','15:25','16:05','194-oji DNSB "Ðeðkinë", _','uþsikimðo kanalizacija',,'Èiobiðkio 6','1.5. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra  ir patikrinimas. Pravalos dangèio nuëmimas. Bendro stovo vamzdþio valymas rûsyje, elektrine freza, kai skersmuo iki 150 mm., ilgis daugiau kaip 10 m.. Pravalos dangèio uþdëjimas. Nuotekø nutekëjimo patikrinimas vandens srove.','',40.329299999999994
