'PriemData','pData','Laikas','Pradzia','Pabaiga','Organizacija','avAprasymas','avPranesta','IskvietimoVieta','Darbai','Medziagos','SumaSuPVM'
2017-11-14,'17.11.14','00:05','00:15','00:35','UAB "Fabeta " nuo 16 val. 30 min. iki 7 val. 30 min. d.dien.ir visomis nedarbo bei ðvenèiø dienomis.(dël neaiðk. skambinti energetikui - Gintaras Savickas tel. 867472732, 2','Teka vanduo ið virðaus',,'Stanevièiaus S. 45','1.10. Avarinio ekipaþo atvykimas pagal iðkvietimà. Avarinës situacijos patikrinimas ir avarijos pobûdþio nustatymas. Nustatyta, kad trûkusi  ðalto vandens lanksti þarnelë virðutinio 59-to buto virtuvës maiðytuvui. Atvykimo metu vanduo bute buvo jau uþdarytas. Uþpiltos 55-to buto virtuvës. kambario ir koridoriaus lubos bei sienos. Gyv. nemokëjo.','',18.827600000000003
2017-11-14,'17.11.14','07:20','07:30','08:15','UAB ,,Yglë pastatø valdymas" kvieèia tik atsak.asm.','Kyla nuotekos þuvø ceche. Uþsikimðæs bendras  nuotekø vamzdis',,'Savanoriø 31','1.5. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra.  Nuotekos tinklø bendro vamzdþio  valymas su elektrine freza   kai vamzdþio skersmuo iki 50 mm., ilgis daugiau kaip 10 m. ið pravalos stove þuvies ceche. Fekalijø nutekëjimo patikrinimas vandens srove.','',48.3879
2017-11-14,'17.11.14','08:00','08:35','11:20','Lopðelis- darþelis ,,Spragtukas", 9/840/16','Pakeisti ðviestuvus grupëje',,'Þirmûnø 108','4.2. Avarinio ekipaþo atvykimas pagal iðkvietimà. Elektros instaliacijos ir ðviestuvø  apþiûra.  Srovës  ir átampos parametrø matavimas atskiruose fazëse bei kontaktø patikrinimas. Keturiø  senø ðviestuvø demontavimas ir naujø ðviestuvø montavimas prie lubø su paruoðimo darbais vaikø miegamajame.','',95.0091999999999881
2017-11-14,'17.11.14','08:40','09:00','09:55','DNSB Antakalnio g. 58','Nenuteka nuotekos  rûsyje.  Uþsikimðæs bendras nuotekø  vamzdis  rûsyje',,'Antakalnio 58','1.5. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra. Bendro nuotekos tinklø  vamzdþio valymas su elektrine freza, kai vamzdþio skersmuo iki 100 mm., ilgis daugiau kaip 10 m. ið pravalos rûsio  grindyse.  Fekalijø nutekëjimo patikrinimas vandens srove. Dalyvavo pirmininkë.','',40.329299999999994
2017-11-14,'17.11.14','12:10','12:25','13:45','421-oji DNSB, 654/13','Kyla nuotekos virtuvëje. Uþsikimðæs bendras virtuvinis nuotekø stovas.',,'Didlaukio 16','1.5. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra.  Nuotekos tinklø bendro virtuvinio  stovo valymas su elektrine freza   kai vamzdþio skersmuo iki 50 mm., ilgis daugiau kaip 10 m. ið pravalos stove rûsyje. Fekalijø nutekëjimo patikrinimas vandens srove.','',40.329299999999994
2017-11-14,'17.11.14','15:05','15:30','16:30','UAB "ADMI" (Reaguot tik atsak. asm. iðkvietim.-Rolandas Juðka , Dainius Valèiukas, Oleg Kupreðèenko ir Mykolas Miliauskas: 865056203, 860910287, 865565034 ir 868515930.ir UAB ,,AKTKC". Jeigu skambino gyv.,-turite sakyti tel. 200 11 22, 114/2014','Teka vanduo ið vamzdþio tualeto patalpoje',,'Savanoriø 51','2.10. Avarinio ekipaþo atvykimas pagal iðkvietimà. Sistemos apþiûra ir gedimø nustatymas. Atvykimo metu vanduo buvo jau uþdarytas.  Trûkusio ventilio demontavimas ir sriegiø  iðvalymas bei  patikrinimas. Medþiagø komplektavimas.  Naujo ðalto vandens spec.  ventilio  iki 15 mm montavimas su paruoðimo darbais, apvyniojant sriegá lino pluoðtu su hermetiku tualeto patalpoje. Sistemos uþdildymas vandeniu ir sandarumo patikrinimas.','Ventilis rutulinis D15 1 vnt; Perëjimas 1/2*3/8 1 vnt',62.0972
2017-11-14,'17.11.14','18:15','18:30','19:10','225-oji DNSB  "Juna", _','Kyla  nuotekos  virtuvëje. Uþsikimðæs bendras virtuvinis nuotekø stovas',,'Taikos 174','1.5. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra . Pravalos dangèio nuëmimas atsukant varþtus stovui rûsyje.  Nuotekos tinklø bendro virtuvinio stovo valymas su elektrine freza   kai vamzdþio  skersmuo iki 50 mm., ilgis daugiau kaip 10 m.  Pravalos dangèio uþdëjimas ir fekalijø nutekëjimo patikrinimas vandens srove.','',40.329299999999994
2017-11-14,'17.11.14','19:05','19:25','20:35','579-oji DNSB, _','Laða vanduo ið virðaus','Info pamainoms','Nemenèinës pl. 8','2.1Avarinio ekipaþo atvykimas pagal iðkvietimà. Situacijos ávertinimas. Raktø prie uþdaromos armatûros priëjimo ir reikiamà stovo pagal komunikacijø iðdëstymà suradimas. Ðalto ir karðto vandens tiekimo iðjungimas virtuvës stovams uþdarant ventilius rûsyje.  Vandens iðleidimas ið sistemos atidarius nuleidëjà. Trûkæs stovas perdengime tarp 15-to ir 17-to butø virtuvës patalpoje. Reikalingi paruoðimo darbai. Drëgnos 15-to buto lubos ir siena virtuvëje.','',18.827600000000003
2017-11-14,'17.11.14','19:10','19:25','19:45','UAB "Verkiø bûstas " (Tel. 2477330; 862020601), _','Laða vanduo ið virðaus',,'Baltupio 41','1.10. Avarinio ekipaþo atvykimas pagal iðkvietimà. Avarinës situacijos patikrinimas ir avarijos pobûdþio nustatymas. Nustatyta, kad reikalingas trûkusio maiðytuvo keitimas virðutinio 61-mo buto virtuvëje. Vandená uþsidarë pats gyv.  Dëmë 55a-to kambario lubose. Gyv. nemokëjo.','',15.6937
2017-11-14,'17.11.14','19:20','19:35','19:45','UAB "Ðilëja " (Tel. 2466644), _','Nenuteka nuotekos  rûsyje. ','Praneðta UAB "Vilniaus vandenys"','Musninkø 7','1.10. Avarinio ekipaþo atvykimas pagal iðkvietimà. Ðulinio dangèio nuëmimas ir uþdëjimas. Avarinës situacijos ávertinimas ir avarijos pobûdþio nustatymas. Nustatyta, kad pilnas nuotekø ðulinys prie 1-os laiptinës.   Praneðimas UAB "Vilniaus vandenys".','',15.6937
