'PriemData','pData','Laikas','Pradzia','Pabaiga','Organizacija','avAprasymas','avPranesta','IskvietimoVieta','Darbai','Medziagos','SumaSuPVM'
2017-11-09,'17.11.09','09:35','09:50','10:10','Daugiabuèio gyvenamojo namo Tuskulënø g. 52, Vilniuje savininkø bendrija, 782/15','Teka bakelis',,'Tuskulënø 52','1.10. Avarinio ekipaþo atvykimas pagal iðkvietimà. Avarinës situacijos patikrinimas ir avarijos pobûdþio nustatymas. Nustatyta, kad atvykus vanduo jau buvo uþdarytas, trûko tualeto bakelis, tvarkys patys.','',15.6937
2017-11-09,'17.11.09','11:00','11:15','12:00','DNSB Þirmûnø g. 137, 792/15','Uþsikimðo kanalizacija rûsyje',,'Þirmûnø 137','1.5. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra. Pravalos dangèio nuëmimas. Bendro stovo vamzdþiø valymas elektrine freza, kai skersmuo iki 100 mm., ilgis daugiau kaip 10 m.. Pravalos dangèio uþdëjimas. Nuotekø nutekëjimo patikrinimas vandens srove. ','',40.317200000000006
2017-11-09,'17.11.09','11:30','15:00','15:30','UAB "Bûsto ðvara" (Tel. 2336020) , _','Kanalizacijos valymas',,'Didlaukio 13','1.10. Avarinio ekipaþo atvykimas pagal iðkvietimà.  Avarinës situacijos ávertinimas ir avarijos pobûdþio nustatymas. Nustatyta, kad neveikia alsuokliai ant stogo kur 18, 20 butai. Reikalinga patikrà, gyventoju nëra, dalyvavo pirmininkas.','',15.6937
2017-11-09,'17.11.09','12:25','12:45','13:25','Daugiabuèio namo savininkø bendrija ,,Puðis"','Uþsikimðo kanalizacija',,'Vaikø 23','1.5. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra. Pravalos dangèio nuëmimas. Bendro stovo vamzdþiø valymas elektrine freza, kai skersmuo iki 100 mm., ilgis daugiau kaip 10 m.. Pravalos dangèio uþdëjimas. Nuotekø nutekëjimo patikrinimas vandens srove. ','',40.317200000000006
2017-11-09,'17.11.09','13:00','15:10','15:40','Nëra sutarties, 0','Uþsikimðo kanalizacija',,'Pranciðkonø 4a','1.5. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra  ir patikrinimas. Pravalos dangèio nuëmimas ir ávadinio ðulinio dangèio atidarymas. Bendro stovo vamzdþiø valymas elektrine freza, kai skersmuo iki 150 mm., ilgis >10 m.. Pravalos dangèio uþdëjimas ir ðulinio dangèio uþdarymas. Nuotekø nutekëjimo patikrinimas vandens srove.','',40.329299999999994
2017-11-09,'17.11.09','15:20','15:40','16:20','219-oji DNSB, _','Uþsikimðo kanalizacija',,'Papilënø 3','1.3. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra  ir patikrinimas. Bendro stovo vamzdþiø valymas kai skersmuo iki 100 mm, ilgis iki 10 m su gyvatuku tarp 8-7aukðtø nuo stogo. Nutekëjimo patikrinimas vandens srove.','',33.1661
2017-11-09,'17.11.09','15:55','16:30','17:10','98-oji DNSB "Þiburëlis", 615/12','Uþsikimðo kanalizacija',,'Tuskulënø 18','1.5. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra. Pravalos dangèio nuëmimas. Bendro stovo vamzdþiø valymas elektrine freza, kai skersmuo iki 100 mm., ilgis daugiau kaip 10 m.. Pravalos dangèio uþdëjimas. Nuotekø nutekëjimo patikrinimas vandens srove. ','',40.317200000000006
2017-11-09,'17.11.09','17:00','17:15','18:00','UAB "Euro Asista", 663/13','Uþsikimðo kanalizacija',,'Senasis Ukmergës kelias 4 visà miestà','1.1. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra  ir patikrinimas. Sifono po plautuve iðardymas ir iðvalymas. Buto vamzdþiø valymas kai skersmuo iki 100 mm, ilgis iki 5 m su gyvatuku. Sifono surinkimas ir nuotekø nutekëjimo patikrinimas vandens srove. Gabijos g. 2-13','',27.2976
2017-11-09,'17.11.09','19:15','19:35','19:55','Vilniaus lopðelis- darþelis ,,Spygliukas", 815/16','Nëra elektros',,'Architektø 16','4.5. Avarinio ekipaþo atvykimas pagal iðkvietimà. Elektros instaliacijos ir plombø apþiûra bei kontaktø patikrinimas. Srovës  ir átampos parametrø matavimas atskiruose fazëse. Gedimo pobûdþio ir vietos nustatymas. Saugiklio 100A pakeitimas,  elektros tiekimo atnaujinimas.','Saugiklis 100A 1 vnt',27.7816
2017-11-09,'17.11.09','20:00','20:45','21:40','UAB "Adminsta" (Tel. 2788402) .Dadbo dien. nuo 16:30 iki  7:30 val.tel.861279192; Antanas Auglys - 861117193 ) tel. direkt.862827236, _','Nëra elektros rûsyje',,'Ladygos 1','4.1. Avarinio ekipaþo atvykimas pagal iðkvietimà.  Srovës ir átampos parametrø matavimas atskiruose fazëse bei kontaktø patikrinimas. Elektros atjungimo prieþasties nustatymas. Automato ájungimas ir elektros tiekimo atnaujinimas bendrame tinkle rusio elektros skyde. ','',19.4931
2017-11-09,'17.11.09','20:30','20:40','21:20','414-oji DNSB  "Gabija", _','Uþsikimðo kanalizacija 1-ame aukðte',,'Gabijos 53','1.5. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra. Pravalos dangèio nuëmimas. Bendro stovo vamzdþiø valymas elektrine freza, kai skersmuo iki 100 mm., ilgis daugiau kaip 10 m.. Pravalos dangèio uþdëjimas. Nuotekø nutekëjimo patikrinimas vandens srove. ','',40.317200000000006
2017-11-09,'17.11.09','21:00','21:50','22:10','UAB "Verkiø bûstas " (Tel. 2477330; 862020601), _','Nëra elektros bute',,'Didlaukio 70','4.1. Avarinio ekipaþo atvykimas pagal iðkvietimà.  Srovës ir átampos parametrø matavimas atskiruose fazëse bei kontaktø patikrinimas. Elektros atjungimo prieþasties nustatymas. Automato ájungimas ir elektros tiekimo atnaujinimas vidaus tinkle laiptines elektros skyde. ','',19.4931
