'PriemData','pData','Laikas','Pradzia','Pabaiga','Organizacija','avAprasymas','avPranesta','IskvietimoVieta','Darbai','Medziagos','SumaSuPVM'
2016-06-28,'16.06.28','00:50','01:00','01:35','UAB "Rasø valda " (Tel. 2162437), 12','Laða vanduo ið vamzdþio bute',,'Liepkalnio 22','2.8. Avarinio ekipaþo atvykimas pagal iðkvietimà. Sistemos apþiûra ir gedimo nustatymas. Vandens tiekimo iðjungimas butui  uþdarant ventilá. Vandens  iðleidimas ið vamzdþiø atidarius nuleidëjà.  Dalinis grubaus valymo filtro iðsukimas ir sriegio patikrinimas. Ðalto vandens grubaus valymo filtro  paverþimas apvyniojant sriegá lino pluoðtu su hermetiku vonios patalpoje. Sistemos uþdildymas vandeniu ir sandarumo patikrinimas.','Aklë 1/2 4 vnt',21.8768
2016-06-28,'16.06.28','04:30','04:50','05:30','Nëra sutarties','Teka vanduo ið vamzdþio bute','Informuoti pamainas','Þalioji 3','2.2. Avarinio ekipaþo atvykimas pagal iðkvietimà. Situacijos ávertinimas. Raktø prie uþdaromos armatûros priëjimo ir komunikacijø iðdëstymo suradimas. Ðalto vandens tiekimo iðjungimas namui uþdarant ventilá ðulinyje. Reikalingas ðalto vandens trûkusio vamzdþio keitimas po grindimis bute su paruoðimo darbais.','',26.232799999999997
2016-06-28,'16.06.28','08:30','08:40','10:00','Nëra sutarties','Nenuteka nuotekos  rûsyje.  Uþsikimðæs  bendras nuotekø vamzdis ðil. mazge',,'Saltoniðkiø 56','1.5. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra. Ávadinio ðulinio dangèio atidarymas. Nuotekos tinklø  valymas elektrine freza, kai vamzdþio skersmuo iki 100 mm., ilgis daugiau kaip 10 m. ið ðulinio iki pastato ir ið trapo ðil. mazge iki ðulinio.  Ðulinio dangèio uþdarymas. Fekalijø nutekëjimo patikrinimas vandens srove.','',40.329299999999994
2016-06-28,'16.06.28','11:50','12:00','12:30','615-oji DNSB (Turi bûti suderinta su pirmininku ), _','Teka vanduo ið virðaus',,'Kalvarijø 144','2.2. Avarinio ekipaþo atvykimas pagal iðkvietimà. Situacijos ávertinimas. Raktø prie uþdaromos armatûros priëjimo ir komunikacijø iðdëstymo suradimas. Ðalto ir karðto vandens tiekimo iðjungimas stovams uþdarant ventilius rûsyje. Vandens iðleidimas ið sistemos atidarius nuleidëjà. Tekëjo ið perdenginio, virðutiniame 20-me bute nieks neatidarë durø. 17-me bute drëgnos vonios ir koridoriaus lubos bei sienos.','',18.8155
2016-06-28,'16.06.28','14:40','14:55','15:15','UAB "Nekilnojamojo turto fondas", 0','Teka vanduo ið vamzdþio rûsyje','Praneðta UAB "Vilniaus vandenys"','Ratnyèios 60','2.2. Avarinio ekipaþo atvykimas pagal iðkvietimà. Situacijos ávertinimas. Ðalto vandens tiekimo iðjungimas namui uþdarant ventilá ðulinuje. Reikalingas trûkusio ðalto vandens plastikinio lituojamo vamzdþio iki ávadinio skaitiklio keitimas rûsyje. Praneðta UAB "Vilniaus vandenys"  tel. 2664371','',26.232799999999997
2016-06-28,'16.06.28','14:50','15:00','15:45','99-oji daugiabuèiø namø savininkø bendrija Fabija, _','Kyla  nuotekos  virtuvëje. Uþsikimðæs bendras virtuvinis nuotekø stovas',,'L. Giros 74','1.3. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra.  Nuotekos tinklø bendro virtuvinio stovo valymas su gyvatuku   kai vamzdþio skersmuo iki 100 mm., ilgis daugiau kaip 10 m. ið pravalos stove tech. spintoje bute. Fekalijø nutekëjimo patikrinimas vandens srove.','',33.1661
2016-06-28,'16.06.28','15:10','15:20','17:20','Nëra sutarties','Teka vanduo ið vamzdþio rûsyje',,'Laisvës  pr. 125','2.3. Avarinio ekipaþo atvykimas pagal iðkvietimà. Avarinës situacijos ávertinimas. Prarûdijusios arba trukusios vamzdþio vietos suradimas, daþø ir rûdþiø nuvalymas. Guminës tarpinës uþdëjimas. Spaustuvo árengimas karðto vandens vamzdþiui iki 32 mm.  uþverþiant  varþtais rûsio palubëje. Taisomos vietos sandarumo patikrinimas.','Metalo apkaba d-32 1 vnt',28.556
2016-06-28,'16.06.28','15:45','16:00','16:40','375-oji DNSB, _','Kyla  nuotekos  virtuvëje. Uþsikimðæs bendras virtuvinis nuotekø stovas',,'Konarskio S. 16','1.3. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra. Sifono po plautuve virtuvës patalpoje iðardymas ir iðvalymas.  Nuotekø  tinklø bendro virtuvinio stovo  valymas su gyvatuku tarp 1-mo ir 2-tro aukðto kai vamzdþio  skersmuo iki 50 mm., ilgis daugiau kaip 10 m.  Sifono surinkimas ir fekalijø nutekëjimo patikrinimas vandens srove.','',33.1661
2016-06-28,'16.06.28','17:25','17:35','18:15','UAB "Jurita" - d. d. nuo 7-30 iki 16-30, kont. tel. 2426518, 860613838, , 50/2014','Teka vanduo ið vamzdþio rûsyje',,'Taikos 111','2.10. Avarinio ekipaþo atvykimas pagal iðkvietimà. Sistemos apþiûra ir gedimø nustatymas. Ðalto vandens tiekimo iðjungimas  stovui uþdarant ventilá.   Trûkusio ventilio  demontavimas ir sriegiø  iðvalymas bei  patikrinimas. Naujo ðalto  vandens ventilio iki 15 mm montavimas, apvyniojant sriegá lino pluoðtu su hermetiku stovo nuleidëjui rûsyje. Sistemos uþpildymas vandeniu ir sandarumo patikrinimas. ','Ventilis vand.1/2 1 vnt; Sujungimas 1/2x1/2 1 vnt',34.593899999999994
2016-06-28,'16.06.28','19:00','19:15','20:10','UAB "Naujoji Pilaitë" (Tel. 2307414; 865565023), 11','Kyla nuotekos klozete. Uþsikimðæs bendras  nuotekø stovas.',,'Tolminkiemio 23','1.5. Avarinio ekipaþo atvykimas pagal iðkvietimà. Nuotekø tinklo apþiûra.  Pravalos dangèio nuëmimas atsukant varþtus stovui rûsyje.  Nuotekos tinklø bendro stovo  valymas su elektrine  freza kai vamzdþio skersmuo iki 100 mm., ilgis daugiau kaip 10 m.  Pravalos dangèio uþdëjimas ir fekalijø nutekëjimo patikrinimas vandens srove.','',40.329299999999994
2016-06-28,'16.06.28','19:25','19:35','20:30','UAB "Senamiesèio ûkis " (Tel. 2627890), _','Teka vanduo ið perdenginio á rûsá','Praneðti UAB "Senamiesèio ûkis "','Kalinausko K. 10','2.1Avarinio ekipaþo atvykimas pagal iðkvietimà. Situacijos ávertinimas. Raktø prie uþdaromos armatûros priëjimo ir reikiamà stovo pagal komunikacijø iðdëstymà suradimas. Karðto vandens tiekimo iðjungimas namui uþdarant ventilá rûsyje. Vandens iðleidimas ið sistemos atidarius nuleidëjà. Tekëjo vanduo ið perdenginio á rûsá.  Virðutiniame 1-mo aukðto 3-me bute ið áëjimas ið Kalinausko g.   patikrinus inþinierinius tinklus vandens pratekëjimo neaptikome,  ið Teatro g. 1-mo aukðto architektø biure nieks neatidarë durø.','',21.864699999999997
2016-06-28,'16.06.28','19:25','19:50','20:45','UAB "Fabeta " nuo 16 val. 30 min. iki 7 val. 30 min. d.dien.ir visomis nedarbo bei ðvenèiø dienomis.(dël neaiðk. skambinti energetikui - Edvardas Trinkûnas tel. 867472732, 2','Laða vanduo ið vamzdþio bute',,'Stanevièiaus S. 5','2.3. Avarinio ekipaþo atvykimas pagal iðkvietimà. Avarinës situacijos ávertinimas. Prarûdijusios arba trukusios vamzdþio vietos suradimas, daþø ir rûdþiø nuvalymas. Guminës tarpinës pakeitimas. Spaustuvo paverþimas karðto vandens stovui iki 32 mm.  uþverþiant  varþtais tualeto tech. spintoje . Taisomos vietos sandarumo patikrinimas.','',15.6937
